date,latitude,longitude,temperature_k,temperature_c
2005-11-14,22.999693294401865,72.60115569230976,296.24900817871094,23.09900817871096
2005-11-15,22.999693294401865,72.60115569230976,296.3415648142497,23.191564814249716
2005-11-16,22.999693294401865,72.60115569230976,296.60280164082843,23.452801640828454
2005-11-17,22.999693294401865,72.60115569230976,296.8354237874349,23.6854237874349
2005-11-18,22.999693294401865,72.60115569230976,296.08771387736004,22.937713877360068
2005-11-19,22.999693294401865,72.60115569230976,296.16946029663086,23.019460296630882
2005-11-20,22.999693294401865,72.60115569230976,296.72512753804523,23.57512753804525
2005-11-21,22.999693294401865,72.60115569230976,296.4503542582194,23.300354258219443
2005-11-22,22.999693294401865,72.60115569230976,296.01911481221515,22.869114812215173
2005-11-23,22.999693294401865,72.60115569230976,295.70120175679523,22.55120175679525
2005-11-24,22.999693294401865,72.60115569230976,295.8119926452637,22.661992645263695
2005-11-25,22.999693294401865,72.60115569230976,295.89739990234375,22.747399902343773
2005-11-26,22.999693294401865,72.60115569230976,296.06210708618164,22.912107086181663
2005-11-27,22.999693294401865,72.60115569230976,295.28496805826825,22.13496805826827
2005-11-28,22.999693294401865,72.60115569230976,294.86371358235675,21.713713582356775
2005-11-29,22.999693294401865,72.60115569230976,293.41160837809247,20.26160837809249
2005-11-30,22.999693294401865,72.60115569230976,292.993714650472,19.84371465047201
2005-12-01,22.999693294401865,72.60115569230976,293.22252718607587,20.072527186075888
2005-12-02,22.999693294401865,72.60115569230976,296.01220893859863,22.862208938598656
2005-12-03,22.999693294401865,72.60115569230976,296.21375846862793,23.063758468627952
2005-12-04,22.999693294401865,72.60115569230976,295.72645632425946,22.576456324259482
2005-12-05,22.999693294401865,72.60115569230976,294.6912473042806,21.541247304280603
2005-12-06,22.999693294401865,72.60115569230976,294.1687539418538,21.018753941853845
2005-12-07,22.999693294401865,72.60115569230976,294.0964469909668,20.94644699096682
2005-12-08,22.999693294401865,72.60115569230976,293.91973876953125,20.769738769531273
2005-12-09,22.999693294401865,72.60115569230976,293.5867093404134,20.436709340413415
2005-12-10,22.999693294401865,72.60115569230976,293.73516845703125,20.585168457031273
2005-12-11,22.999693294401865,72.60115569230976,293.17308235168457,20.023082351684593
2005-12-12,22.999693294401865,72.60115569230976,292.60009320576984,19.45009320576986
2005-12-13,22.999693294401865,72.60115569230976,292.43475850423175,19.284758504231775
2005-12-14,22.999693294401865,72.60115569230976,292.15661938985187,19.006619389851892
2005-12-15,22.999693294401865,72.60115569230976,292.52585856119794,19.37585856119796
2005-12-16,22.999693294401865,72.60115569230976,292.94522412618,19.795224126180017
2005-12-17,22.999693294401865,72.60115569230976,292.3315906524658,19.181590652465843
2005-12-18,22.999693294401865,72.60115569230976,291.5914300282796,18.441430028279626
2005-12-19,22.999693294401865,72.60115569230976,291.3321959177653,18.18219591776534
2005-12-20,22.999693294401865,72.60115569230976,291.4590326944987,18.30903269449874
